scenario_id,agent_id,object_type,cv_ade,cv_fde,kf_ade,kf_fde,best_model,heading_change_deg,lateral_motion_m,displacement_m,crossing,final_uncertainty,worst_error
a2fd6176c7695739,3689,pedestrian,0.6745738639411075,1.5877293707025455,0.7203012006443178,1.6756595796526113,CV,112.59117303828761,1.93701171875,2.076524462326395,False,9.005913560281655,1.6756595796526113
a2fd6176c7695739,3691,pedestrian,0.13924451358035497,0.17524411222963795,0.174274506857774,0.23562010484245582,CV,530.1960281685638,0.264892578125,0.4759668630207299,False,9.005913560281655,0.23562010484245582
a2fd6176c7695739,3693,pedestrian,0.2778796423355041,0.47293405033422964,0.3832082702883177,0.6974799243091215,CV,174.98890157085478,0.9921875,1.009793987650585,False,9.005913560281655,0.6974799243091215
a2fd6176c7695739,3695,pedestrian,0.6036259071874749,1.6284181301272094,0.6502542310101131,1.242694177276748,CV,24.12383021220335,3.664306640625,8.519014443416287,False,9.005913560281655,1.6284181301272094
a2fd6176c7695739,3696,pedestrian,0.23524572039967093,0.295089636982356,0.22805951556647044,0.561798999722047,KF,11.524472294188806,7.36279296875,8.27119850646523,False,9.005913560281655,0.561798999722047
a2fd6176c7695739,3697,pedestrian,0.7470706549203976,1.7048168060657047,0.8105759874289888,1.7266745690336722,CV,29.730035702365807,3.99560546875,8.414663015345491,False,9.005913560281655,1.7266745690336722
a2fd6176c7695739,3698,pedestrian,0.030437524283776017,0.05109244865758885,0.027306394344106418,0.04046828328389084,KF,709.9372009214172,0.096435546875,0.027411513150495143,False,9.005913560281655,0.05109244865758885
a2fd6176c7695739,3724,pedestrian,1.1945095860115649,1.9822562752460051,0.6552626117314644,1.2412926271148994,KF,20.052979620006436,3.965576171875,8.82746858181895,False,9.005913560281655,1.9822562752460051
a2fd6176c7695739,3725,pedestrian,1.2187671978647876,2.6535633682396136,1.2703470552895004,2.6835369078143816,CV,62.915689091080814,2.091552734375,5.3286399214938625,False,9.005913560281655,2.6835369078143816
a2fd6176c7695739,3743,pedestrian,0.9959173270180137,2.4905040990776146,0.7924669092474851,1.9408266024197445,KF,27.046244705983593,2.758056640625,9.728141384588868,False,9.005913560281655,2.4905040990776146
a2fd6176c7695739,3746,pedestrian,0.19354818545651203,0.20042505042203707,0.5230933303482077,0.803179442532492,CV,24.390712699719618,4.081787109375,5.5911034191698175,False,9.005913560281655,0.803179442532492
a2fd6176c7695739,3747,pedestrian,0.6118327699609595,0.5773078815997554,0.602479362105685,0.43968279992111653,KF,192.67767398067662,0.61767578125,1.6399428811535472,False,9.005913560281655,0.5773078815997554
a2fd6176c7695739,3798,pedestrian,0.19202956186791337,0.36707012427977737,0.40576399669497804,0.8104977446039359,CV,700.8028463042622,0.428466796875,0.09024125770642685,False,8.986080141259068,0.8104977446039359
