scenario_id,agent_id,object_type,raw_jitter,smooth_jitter,jitter_reduction_percent,raw_angle_std_deg,smooth_angle_std_deg
e9653159c09f5c72,4375,pedestrian,8.177966292423733e-05,8.196754690134256e-05,-0.22974413244926564,0.05998582011493963,0.06949102290638588
e9653159c09f5c72,4378,pedestrian,6.233765056681052e-05,6.294864948841905e-05,-0.9801442884885434,0.046293217199985366,0.053588075474062725
e9653159c09f5c72,4398,pedestrian,5.099268621876263e-05,5.099896485319277e-05,-0.012312813651762325,0.03726946558392199,0.04318460897779378
e9653159c09f5c72,4402,pedestrian,0.00012391464947192788,0.00012273986199105025,0.9480618198768871,0.0891343812834673,0.10338278015503176
e9653159c09f5c72,4410,pedestrian,0.00024459803760056075,0.0002467584394054967,-0.8832457635919382,0.18134637303159915,0.20994459477127778
e9653159c09f5c72,4423,pedestrian,0.00019523689899454412,0.00019733380538195178,-1.0740318035200203,0.14520622353950877,0.1680725125002507
e9653159c09f5c72,4439,pedestrian,0.00018887508265457597,0.00018895335024005533,-0.04143880938625603,0.13810753272918916,0.1600228029663418
eb2e689ca1fdb0cf,3190,pedestrian,2.3235118240449994e-05,2.331088238065604e-05,-0.3260759830098364,0.0170702723400734,0.019773240446653614
ee5e5fe91cd6c6e7,3039,pedestrian,0.0006488133439887633,0.0006777130333811243,-4.454237826659358,0.5095194752997635,0.5878225193358716
ee5e5fe91cd6c6e7,3042,pedestrian,0.0012065398545089323,0.0020519991604163045,-70.07305251855756,2.218426791622243,2.4391322181565798
ee5e5fe91cd6c6e7,3051,pedestrian,1.1505752543428117e-06,1.1360413112271317e-06,1.2631892664840492,0.0008233070862286686,0.0009552237678029174
ee5e5fe91cd6c6e7,3054,pedestrian,8.18234707772443,1.753295385800994,78.57221932599077,75.38004345650305,81.47712595448094
ee5e5fe91cd6c6e7,3059,pedestrian,0.0021640371158606797,0.002181740058135304,-0.8180516935165176,1.5966035034583907,1.8494438438320349
ee5e5fe91cd6c6e7,3060,pedestrian,0.000605096998266923,0.0009537840896875061,-57.62499110378477,0.9755550167382712,1.0798426049750076
ee5e5fe91cd6c6e7,3091,pedestrian,0.0003943070155821715,0.00038868296553118853,1.426312449115161,0.2813497811632061,0.32649005425422195
ee5e5fe91cd6c6e7,3121,pedestrian,0.0002873436796765105,0.0002943764901354484,-2.447525717933095,0.21854424436230818,0.2526146752339675
ee5e5fe91cd6c6e7,3127,pedestrian,0.0007080521442198063,0.0007155996479291105,-1.0659530898844594,0.5263353807731666,0.6092560696909474
ee5e5fe91cd6c6e7,3134,pedestrian,1.0224985684637033e-05,1.631018207145729e-05,-59.51300641880822,0.016861560227610952,0.018639399098193725
ee5e5fe91cd6c6e7,3138,pedestrian,0.00018276225573018222,0.00018303264298182853,-0.1479447988678152,0.13387330845513018,0.1550998597844722
ee5e5fe91cd6c6e7,3147,pedestrian,0.0002270508645589331,0.00022887790873127756,-0.8046849660289439,0.1681208878619133,0.19464868022683895
ee5e5fe91cd6c6e7,3161,pedestrian,0.0001767629678878535,0.00018226220929030035,-3.111082297472971,0.1358985696948719,0.15698118529714913
ee5e5fe91cd6c6e7,3190,pedestrian,0.0005687804246631601,0.0006012143889932276,-5.702370004958483,0.45567137813745906,0.5250639655005973
ee5e5fe91cd6c6e7,3194,pedestrian,0.00019131963964873932,0.0001957405103934029,-2.3107250007266678,0.14519443613195387,0.16785166669085985
ef30c381751c832,3024,pedestrian,0.00017375625603616385,0.0001750898288329239,-0.7674962773613639,0.1285823249062428,0.14887655798912933
ef30c381751c832,3035,pedestrian,7.069786683118195e-05,7.066119290669803e-05,0.05187415989721037,0.05161666031981411,0.0598128091623579
ef30c381751c832,3046,pedestrian,0.0005791839339324412,0.0005794670117274591,-0.04887528441888068,0.42345500571099026,0.4906620551014045
f21c5ea7c094490b,1101,pedestrian,0.0025967146737840706,0.0034869780240018144,-34.284219179167835,3.089189147261941,3.482431070491434
f21c5ea7c094490b,1102,pedestrian,0.005486091500197787,0.008523585495212488,-55.36717706777569,7.936054066389397,8.886770357981353
f21c5ea7c094490b,1103,pedestrian,0.003328896330332185,0.0030050969656074144,9.726928464980436,2.033819406778043,2.3843983042878327
