scenario_id,agent_id,object_type,predictor,ade,fde,angular_error_deg,uncertainty,timing_penalty_s,iape
b6c121ee6748be2e,2728,pedestrian,CV,0.4189788103463917,1.0287909236171313,4.114540027956911,2.0,0.0,1.7391012735528029
b6c121ee6748be2e,2729,pedestrian,CV,0.20460991611946416,0.1033815874462426,2.532124147706191,2.0,0.0,0.982906917227895
bf5644083714297,1974,pedestrian,CV,0.24186095514344003,0.4055493246050166,3.9735186195009238,2.0,0.0,1.2433115484209947
c37fa6a0a21345f3,2925,pedestrian,CV,0.3890580086909153,0.7850554595849986,3.867679770082509,2.0,0.0,1.5749697269875402
c511128eee46dcc1,1009,pedestrian,CV,0.24461794192047367,0.4522813699494436,44.53692667482724,2.0,0.0,3.2976049606365576
c6d3e9d6c619e786,1341,pedestrian,CV,0.9194051368081126,1.9851874462443104,2.2701348239814245,2.0,0.0,2.625505601129339
c92f5e81941151a4,96,pedestrian,CV,0.05594391981022409,0.08428115934169247,216.76127580969217,2.0,0.0,11.536148289965679
c92f5e81941151a4,97,pedestrian,CV,0.07302484935932506,0.13134486414358726,0.3745891497325166,2.0,0.0,0.7574267389177445
c92f5e81941151a4,98,pedestrian,CV,0.14779066742061675,0.2605801432452805,43.35344629553082,2.0,998.3,801.6857530538198
c92f5e81941151a4,99,pedestrian,CV,0.14091238951337787,0.4714982692197731,1.4033499940140945,2.0,0.0,1.0468290238239693
c92f5e81941151a4,103,pedestrian,CV,0.10822467077078589,0.18560972507066364,126.77905812283223,2.0,0.0,7.139982439447729
c92f5e81941151a4,133,pedestrian,CV,0.15415309286753356,0.27108863770834035,1.7691898764835876,2.0,0.0,0.9781569055458831
c92f5e81941151a4,136,pedestrian,CV,2.368139787674685,5.270642222976668,16.898989692202086,2.0,0.0,6.448410383773123
cb481a607e0df310,3462,pedestrian,CV,0.38659546602838274,0.9884099789587306,4.0404681650167955,2.0,0.0,1.6828238637585877
d4940e640de558c5,555,pedestrian,CV,0.331835288957074,0.6560798205612304,2.0334803537695803,2.0,0.0,1.3615492169261683
d53adebfe1178441,590,pedestrian,CV,1.308042841562387,3.0838819160394637,12.735146430493565,2.0,0.0,4.0867411211067965
d84357e99e171a20,57,pedestrian,CV,0.16233316688925598,0.33406705265064296,0.7694295780600118,2.0,0.0,0.967838172117578
e3d1b5e3c9e05d41,1609,pedestrian,CV,0.680705272513337,1.2702965104902635,4.143787433731811,2.0,0.0,2.123042899445059
e3d1b5e3c9e05d41,1610,pedestrian,CV,0.30783491800974944,0.5969140237455122,12.2322030393451,2.0,0.0,1.8179020818497604
e3d1b5e3c9e05d41,1611,pedestrian,CV,0.23420765075639757,0.4164205106542471,24.27310959431075,2.0,0.0,2.2560733857990587
e3d1b5e3c9e05d41,1612,pedestrian,CV,0.3839750894112287,0.7709040493435856,3.1344493461912113,2.0,0.0,1.5261495813925823
e3d1b5e3c9e05d41,1614,pedestrian,CV,0.5033780099206245,0.794950381857171,17.15055695632246,2.0,0.0,2.358381048665333
e3d1b5e3c9e05d41,1615,pedestrian,CV,0.12810051508361656,0.23882916235674642,53.86580161742191,2.0,997.2,801.3008051771332
e3d1b5e3c9e05d41,1616,pedestrian,CV,0.8079232906122951,1.3254571988985733,5.685788777433183,2.0,0.0,2.354941328933241
e3d1b5e3c9e05d41,1622,pedestrian,CV,0.059691631138636916,0.06735544963807172,23.309995516927447,2.0,0.0,1.858869131804045
e9653159c09f5c72,4373,pedestrian,CV,0.6814646677977515,1.5779092368691294,9.16471402216788,2.0,0.0,2.52865498734071
e9653159c09f5c72,4374,pedestrian,CV,0.8232148343611114,1.8743758306723282,8.078501501890178,2.0,0.0,2.7643278247917844
e9653159c09f5c72,4375,pedestrian,CV,0.2758656792529111,0.5966993902699247,3.0938149782416713,2.0,0.0,1.328906123299957
e9653159c09f5c72,4378,pedestrian,CV,0.8082588493084356,1.8866215534656727,12.654403612829656,2.0,0.0,2.9842898066827552
e9653159c09f5c72,4398,pedestrian,CV,0.18148737025448006,0.3337774152355613,0.5421531452554382,2.0,0.0,0.9754837351350326
e9653159c09f5c72,4402,pedestrian,CV,0.1754161330933877,0.18938960918341385,9.167132493922933,2.0,0.0,1.3284675623812414
e9653159c09f5c72,4410,pedestrian,CV,0.5836571802180877,1.498946316713149,7.956379859951926,2.0,0.0,2.3309493315722585
e9653159c09f5c72,4423,pedestrian,CV,0.8083209749003036,1.519036691048322,8.450085277877374,2.0,0.0,2.590343584318333
e9653159c09f5c72,4439,pedestrian,CV,0.3569010076672487,0.9603580678384096,2.4758384292965685,2.0,0.0,1.560871963051282
