scenario_id,agent_id,object_type,selected_predictor,speed,heading_change,lateral_motion,cv_fde,kf_fde,hybrid_fde,oracle_best_fde,hybrid_gain_vs_cv,hybrid_gain_vs_kf
6ea1530b289aec91,1276,pedestrian,CV,1.3122780748473661,5.996098253710525,1.17138671875,0.2873578094367841,0.728675049632782,0.2873578094367841,0.2873578094367841,0.0,0.4413172401959979
6ea1530b289aec91,1277,pedestrian,CV,1.15234139170528,15.642246457208724,0.78955078125,1.1643381932396413,1.8006843909459187,1.1643381932396413,1.1643381932396413,0.0,0.6363461977062774
722e894fd915b4eb,1025,pedestrian,KF,0.2261966480648523,348.91531782178436,0.06005859375,0.5799967949142428,0.5132808728657652,0.5132808728657652,0.5132808728657652,0.06671592204847765,0.0
734c57bbbf191450,2186,pedestrian,CV,1.6416615814414248,7.048938302314794,1.481689453125,0.4745279626711796,0.9190378516128406,0.4745279626711796,0.4745279626711796,0.0,0.444509888941661
750f17fb3ac9783d,2355,pedestrian,CV,1.1827693339335,10.928230028021233,1.06298828125,0.519573564020125,1.2234494948652854,0.519573564020125,0.519573564020125,0.0,0.7038759308451604
750f17fb3ac9783d,2385,cyclist,KF,5.2256243084660285,13.988583428386127,4.50390625,7.689541371959292,7.622489863625064,7.622489863625064,7.622489863625064,0.06705150833422824,0.0
7a877066976dde0,1826,pedestrian,KF,0.19390864920627887,163.62873916293364,0.10107421875,3.4927862817389776,3.6324384033115846,3.6324384033115846,3.4927862817389776,-0.13965212157260698,0.0
7d040037cd4d968e,2632,pedestrian,KF,0.10859699969328782,241.48155255353592,0.052490234375,0.5911378921323543,0.5499492019230089,0.5499492019230089,0.5499492019230089,0.04118869020934546,0.0
7d1d2b26dd1e62e4,1512,pedestrian,CV,1.2215167538813734,26.12574972973587,0.82330322265625,0.4687339484193975,1.0592157509452897,0.4687339484193975,0.4687339484193975,0.0,0.5904818025258922
7efb8ffc5f5cb1b4,1217,pedestrian,KF,0.0523991853524112,352.95667909884224,0.01171875,0.06714075931466063,0.07634991465060818,0.07634991465060818,0.06714075931466063,-0.009209155335947558,0.0
7efb8ffc5f5cb1b4,1218,pedestrian,KF,0.05242012951411736,231.7329213268596,0.01513671875,0.047019245625406644,0.04044910324057832,0.04044910324057832,0.04044910324057832,0.006570142384828323,0.0
7efb8ffc5f5cb1b4,1220,pedestrian,KF,0.08973161629142873,402.1271016820979,0.0224609375,0.1245415974294015,0.10974628295874721,0.10974628295874721,0.10974628295874721,0.014795314470654297,0.0
7fcb65089a2bb672,2629,pedestrian,CV,1.2899540536846548,16.33697970445734,1.1513671875,7.769118810423818,6.947520224334426,7.769118810423818,6.947520224334426,0.0,-0.821598586089392
7fcb65089a2bb672,2630,pedestrian,CV,1.0117519198449045,17.33611980656181,0.82421875,1.0939750674972775,1.0416076535004104,1.0939750674972775,1.0416076535004104,0.0,-0.05236741399686706
7fcb65089a2bb672,2631,pedestrian,CV,0.7590692017112968,16.864342439784163,0.5986328125,0.6987635046478774,1.2357385944269355,0.6987635046478774,0.6987635046478774,0.0,0.5369750897790581
7fcb65089a2bb672,2633,pedestrian,KF,0.392779387551274,373.52141904913447,0.08984375,0.8098220664988318,0.3481298194086274,0.3481298194086274,0.3481298194086274,0.4616922470902044,0.0
